,book_table,can_order_via_zomato,cost_for_two,delivery_reviews,dining_reviews,discount,has_menu_available,rest_type,review_rating,dining_rating,delivery_rating
300,0,1,400.0,3237.0,524.0,0.0,1,Bakery,3.2,4.2,4.1
301,0,1,1200.0,1840.0,1735.0,0.0,1,Casual Dining,4.6,4.3,3.7
302,0,1,600.0,1041.0,586.0,0.0,1,Casual Dining,4.6,4.4,4.2
303,0,1,500.0,9777.0,560.0,0.0,1,Quick Bites,4.0,4.0,4.0
304,0,1,550.0,2317.0,330.0,0.0,1,Quick Bites,4.8,4.0,4.0
305,0,1,200.0,157.0,30.0,0.0,1,Quick Bites,4.8,3.5,3.2
306,0,0,400.0,714.0,53.0,0.0,1,Dessert Parlor,4.8,3.7,4.5
307,0,0,150.0,699.0,147.0128911057848,0.0,1,Sweet Shop,3.8,4.2,1.365971367493684
308,0,1,400.0,371.0,104.0,50.0,1,Quick Bites,5.0,3.8,4.0
309,0,0,450.0,424.0,1150.0,0.0,1,Dessert Parlor,4.6,4.2,3.8
310,0,1,600.0,1092.0,371.0,0.0,1,Casual Dining,3.6,4.1,3.9
311,1,1,1400.0,79.0,2947.0,0.0,1,Casual Dining,4.8,4.2,3.7
312,0,1,450.0,249.0,147.0128911057848,50.0,1,Chinese,4.8,4.2,1.365971367493684
313,0,1,150.0,1508.0,235.0,0.0,1,Quick Bites,5.0,4.0,4.1
314,0,0,350.0,122.0,21.0,0.0,1,Dessert Parlor,5.0,3.8,4.0
315,1,1,1200.0,1976.0,413.0,0.0,1,Casual Dining,3.2,4.0,4.2
316,0,0,700.0,3119.0,567.0,10.0,1,Casual Dining,4.2,3.9,4.1
317,0,1,200.0,67.0,12.0,50.0,1,Quick Bites,4.8,3.5,3.4
318,0,1,1600.0,639.0,1971.0,0.0,1,Casual Dining,2.8,4.1,3.7
319,0,0,400.0,622.0818811945326,44.0,0.0,1,Bakery,5.0,3.9,1.365971367493684
320,0,1,500.0,622.0818811945326,73.0,0.0,1,Casual Dining,4.2,3.9,1.365971367493684
321,0,1,1800.0,622.0818811945326,1620.0,0.0,1,Casual Dining,4.8,4.6,1.365971367493684
322,0,0,800.0,25.0,109.0,0.0,1,Casual Dining,4.8,3.2,3.8
323,0,1,250.0,8531.0,987.0,0.0,1,Quick Bites,2.4,4.2,4.0
324,0,0,300.0,622.0818811945326,1074.0,0.0,1,Casual Dining,4.8,4.7,1.365971367493684
325,1,1,1800.0,205.0,3867.0,0.0,1,Casual Dining,3.8,4.3,3.7
326,0,1,650.0,6402.0,1157.0,10.0,1,Quick Bites,4.6,4.7,4.0
327,0,0,600.0,5867.0,147.0128911057848,0.0,1,North Indian,5.0,2.9,1.365971367493684
328,0,0,800.0,622.0818811945326,921.0,0.0,1,Casual Dining,4.8,4.5,1.365971367493684
329,0,1,700.0,317.0,171.0,15.0,1,Casual Dining,4.0,3.8,4.3
330,0,1,450.0,5026.0,496.0,25.0,1,Casual Dining,4.2,4.0,4.0
331,0,0,200.0,166.0,14.0,0.0,1,Quick Bites,5.0,3.6,3.8
332,0,0,800.0,43.0,466.0,0.0,1,Casual Dining,5.0,3.2,3.8
333,0,1,650.0,3743.0,393.0,0.0,1,Casual Dining,3.8,2.6,3.0
334,0,1,750.0,3418.0,623.0,0.0,1,Casual Dining,3.0,4.0,3.8
335,0,1,1000.0,1899.0,479.0,0.0,1,Casual Dining,4.6,4.1,3.9
336,0,1,100.0,1590.0,148.0,0.0,1,Dessert Parlor,3.0,3.8,3.8
337,0,0,300.0,380.0,147.0128911057848,0.0,1,Bakery,5.0,3.7,1.365971367493684
338,0,0,1000.0,622.0818811945326,1229.0,0.0,1,Casual Dining,4.4,4.1,1.365971367493684
339,0,1,500.0,1731.0,40.0,0.0,1,Quick Bites,4.8,3.5,3.9
340,0,1,500.0,7657.0,635.0,0.0,1,Quick Bites,3.2,3.9,3.8
341,0,1,300.0,76.0,10.0,0.0,1,Quick Bites,4.2,2.8,2.0
342,0,1,500.0,3125.0,213.0,0.0,1,Casual Dining,3.4,4.0,3.9
343,0,1,500.0,1627.0,1043.0,0.0,1,Casual Dining,3.4,4.2,3.5
344,1,1,1000.0,4218.0,7263.0,0.0,1,Café,4.4,4.3,3.8
345,0,1,800.0,622.0818811945326,63.0,0.0,1,Café,5.0,3.7,1.365971367493684
346,0,1,300.0,580.0,82.0,0.0,1,Quick Bites,4.4,3.7,3.9
347,0,1,900.0,2334.0,463.0,0.0,1,Casual Dining,3.8,4.1,3.8
348,0,1,350.0,256.0,358.0,0.0,1,Kiosk,4.6,3.9,3.9
349,1,1,1100.0,88.0,7390.0,0.0,1,Bar,4.4,4.4,3.8
350,0,0,500.0,622.0818811945326,147.0128911057848,0.0,1,Chinese,5.0,2.8154434151713414,1.365971367493684
351,0,1,1100.0,7248.0,1562.0,0.0,1,Casual Dining,3.0,3.7,4.0
352,0,0,1100.0,3164.0,2294.0,0.0,1,Casual Dining,4.2,4.2,4.4
353,0,1,600.0,4901.0,532.0,20.0,1,Quick Bites,3.8,3.9,4.0
354,0,1,700.0,2805.0,259.0,10.0,1,Casual Dining,3.8,3.8,3.7
355,0,1,1000.0,444.0,4508.0,0.0,1,Casual Dining,4.6,4.2,3.5
356,0,0,500.0,622.0818811945326,147.0128911057848,0.0,1,Dessert Parlor,5.0,2.8154434151713414,1.365971367493684
357,0,1,600.0,1945.0,328.0,20.0,1,Quick Bites,4.8,3.8,3.3
358,0,1,500.0,185.0,147.0128911057848,0.0,1,Biryani,5.0,4.2,1.365971367493684
359,0,1,500.0,137.0,147.0128911057848,10.0,1,Bengali,5.0,3.1,1.365971367493684
360,0,0,200.0,622.0818811945326,15.0,0.0,1,Quick Bites,4.0,3.4,1.365971367493684
361,0,1,600.0,322.0,1079.0,0.0,1,Casual Dining,2.8,3.8,3.7
362,0,1,550.0,2774.0,226.0,0.0,1,Quick Bites,2.2,3.8,3.9
363,0,0,600.0,4915.0,893.0,0.0,1,Dhaba,4.4,4.0,3.7
364,0,1,700.0,111.0,497.0,20.0,1,Casual Dining,3.4,3.5,3.1
365,1,1,800.0,9379.0,1013.0,0.0,1,Casual Dining,2.6,4.2,3.6
366,0,0,900.0,2196.0,663.0,0.0,1,Casual Dining,4.4,3.8,4.1
367,0,0,650.0,5877.0,290.0,0.0,1,Casual Dining,4.0,4.0,3.8
368,0,0,400.0,3596.0,147.0128911057848,10.0,1,Bakery,2.6,3.8,1.365971367493684
369,0,1,300.0,692.0,416.0,0.0,1,Dessert Parlor,3.6,4.0,4.1
370,0,1,450.0,448.0,870.0,0.0,1,Casual Dining,3.6,4.1,4.0
371,0,1,1900.0,30.0,432.0,10.0,1,Casual Dining,4.6,4.3,3.9
372,0,0,500.0,50.0,39.0,0.0,1,Quick Bites,4.8,3.8,3.9
373,0,1,1200.0,463.0,579.0,15.0,1,Casual Dining,4.8,4.4,3.9
374,0,1,400.0,1489.0,114.0,0.0,1,Quick Bites,4.2,3.0,3.2
375,0,1,400.0,622.0818811945326,240.0,0.0,1,Dessert Parlor,4.6,4.2,1.365971367493684
376,0,1,1800.0,605.0,992.0,0.0,1,Casual Dining,2.8,4.6,4.4
377,0,0,250.0,622.0818811945326,9.0,0.0,1,Bakery,5.0,3.3,1.365971367493684
378,0,1,500.0,8323.0,327.0,0.0,1,Casual Dining,1.8,3.1,3.4
379,0,1,700.0,622.0818811945326,199.0,0.0,1,Café,5.0,4.0,1.365971367493684
380,0,0,300.0,2777.0,147.0128911057848,0.0,1,North Indian,5.0,3.7,1.365971367493684
381,0,1,800.0,9019.0,674.0,0.0,1,Casual Dining,1.8,3.9,4.0
382,0,1,600.0,1201.0,343.0,0.0,1,Quick Bites,4.6,3.3,3.7
383,0,0,300.0,104.0,155.0,0.0,1,Dessert Parlor,4.6,3.9,3.9
384,0,1,600.0,622.0818811945326,24.0,10.0,1,Casual Dining,5.0,3.6,1.365971367493684
385,0,1,900.0,3328.0,422.0,0.0,1,Casual Dining,4.0,3.6,4.0
386,0,1,200.0,1569.0,107.0,0.0,1,Quick Bites,3.4,3.8,3.8
387,0,0,550.0,772.0,41.0,10.0,1,Quick Bites,2.4,3.4,3.9
388,0,1,200.0,1722.0,147.0128911057848,30.0,1,North Indian,4.8,4.0,1.365971367493684
389,0,1,300.0,1087.0,147.0128911057848,0.0,1,Bakery,3.0,4.1,1.365971367493684
390,0,0,1800.0,622.0818811945326,1179.0,0.0,1,Bar,4.6,4.2,1.365971367493684
391,0,1,350.0,2585.0,419.0,0.0,1,Quick Bites,4.4,3.9,4.3
392,0,0,300.0,747.0,366.0,0.0,1,Quick Bites,4.4,4.1,3.9
393,0,1,500.0,25.0,147.0128911057848,10.0,1,Asian,3.0,4.1,1.365971367493684
394,0,1,500.0,641.0,128.0,53.0,1,Quick Bites,2.6,3.8,3.2
395,0,0,4500.0,622.0818811945326,3080.0,0.0,1,Fine Dining,4.4,4.6,1.365971367493684
396,1,1,850.0,125.0,823.0,0.0,1,Casual Dining,3.6,4.0,3.8
397,0,1,800.0,6459.0,147.0128911057848,20.0,1,Korean,4.4,3.8,1.365971367493684
398,0,1,650.0,211.0,194.0,50.0,1,Café,5.0,4.2,4.1
399,0,1,400.0,996.0,320.0,0.0,1,Quick Bites,3.6,3.8,3.7
400,0,1,700.0,457.0,341.0,25.0,1,Café,4.4,4.1,3.6
401,0,0,650.0,622.0818811945326,278.0,0.0,1,Quick Bites,3.4,3.6,1.365971367493684
402,0,1,2000.0,31.0,3944.0,0.0,1,Casual Dining,4.0,4.3,3.9
403,0,1,750.0,1148.0,2402.0,0.0,1,Café,3.6,4.2,4.0
404,0,0,350.0,662.0,145.0,0.0,1,Dessert Parlor,4.8,4.0,4.1
405,0,0,250.0,1213.0,83.0,0.0,1,Quick Bites,3.4,3.7,3.8
406,0,1,350.0,408.0,47.0,15.0,1,Quick Bites,4.0,3.2,3.8
407,0,1,800.0,768.0,156.0,0.0,1,Casual Dining,2.6,3.0,2.7
408,0,0,1000.0,622.0818811945326,21.0,0.0,1,Casual Dining,5.0,3.5,1.365971367493684
409,0,1,550.0,4767.0,781.0,0.0,1,Casual Dining,3.6,4.1,4.1
410,0,1,200.0,6358.0,147.0128911057848,0.0,1,Quick Bites,4.2,4.0,1.365971367493684
411,0,0,250.0,622.0818811945326,196.0,0.0,1,Sweet Shop,4.6,4.0,1.365971367493684
412,0,1,800.0,1205.0,761.0,0.0,1,Casual Dining,4.0,4.0,4.1
413,0,1,600.0,755.0,274.0,0.0,1,Casual Dining,3.4,3.8,4.1
414,0,1,400.0,39.0,147.0128911057848,0.0,1,North Indian,5.0,3.5,1.365971367493684
415,0,1,1800.0,203.0,407.0,0.0,1,Casual Dining,4.8,3.7,3.8
416,0,1,600.0,9985.0,964.0,0.0,1,Quick Bites,3.8,3.9,3.3
417,0,0,800.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,5.0,2.8154434151713414,1.365971367493684
418,0,0,1200.0,622.0818811945326,342.0,0.0,1,Casual Dining,4.4,4.2,1.365971367493684
419,0,0,300.0,1010.0,137.0,0.0,1,Beverage Shop,4.2,3.6,3.6
420,0,0,2200.0,622.0818811945326,966.0,0.0,1,Casual Dining,4.8,4.5,1.365971367493684
421,0,0,200.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,5.0,2.8154434151713414,1.365971367493684
422,0,1,500.0,938.0,147.0128911057848,0.0,1,Bakery,4.2,4.2,1.365971367493684
423,0,0,500.0,115.0,147.0128911057848,0.0,1,North Indian,5.0,3.3,1.365971367493684
424,0,0,300.0,622.0818811945326,147.0128911057848,10.0,1,Quick Bites,4.6,2.8154434151713414,1.365971367493684
425,0,1,1700.0,622.0818811945326,534.0,0.0,1,Lounge,3.8,4.0,1.365971367493684
426,0,1,200.0,3932.0,110.0,0.0,1,Casual Dining,3.2,3.1,3.6
427,0,1,650.0,9300.0,657.0,25.0,1,Casual Dining,2.2,3.9,3.7
428,0,1,800.0,1122.0,242.0,0.0,1,Café,4.8,4.1,4.4
429,0,0,200.0,1371.0,147.0128911057848,0.0,1,Bakery,3.4,4.0,1.365971367493684
430,0,1,550.0,901.0,385.0,0.0,1,Quick Bites,4.8,4.1,4.0
431,1,1,1800.0,1431.0,241.0,25.0,1,Bar,3.4,4.0,3.6
432,1,1,1500.0,5146.0,2941.0,20.0,1,Casual Dining,4.2,4.0,3.9
433,0,0,450.0,3661.0,311.0,0.0,1,Quick Bites,4.4,3.6,3.7
434,0,0,350.0,975.0,150.0,0.0,1,Quick Bites,4.8,3.6,3.9
435,0,0,400.0,160.0,147.0128911057848,10.0,0,Sandwich,5.0,2.9,1.365971367493684
436,0,1,350.0,550.0,147.0128911057848,0.0,1,Quick Bites,3.8,3.7,1.365971367493684
437,0,0,300.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,5.0,2.8154434151713414,1.365971367493684
438,0,1,450.0,434.0,147.0128911057848,10.0,1,Biryani,3.8,3.6,1.365971367493684
439,0,1,250.0,851.0,153.0,0.0,1,Bakery,3.8,3.8,4.1
440,0,0,300.0,413.0,15.0,30.0,1,Dessert Parlor,4.0,3.0,3.6
441,0,0,350.0,4493.0,565.0,15.0,1,Quick Bites,4.0,4.1,4.0
442,0,0,200.0,428.0,72.0,10.0,1,Sweet Shop,3.4,3.5,4.2
443,0,0,400.0,571.0,111.0,0.0,1,Quick Bites,4.6,3.8,4.3
444,0,1,200.0,60.0,30.0,15.0,1,Quick Bites,4.6,3.5,3.9
445,0,1,650.0,106.0,2425.0,10.0,1,Casual Dining,4.0,4.4,3.6
446,0,0,300.0,622.0818811945326,7.0,0.0,1,Quick Bites,5.0,3.7,1.365971367493684
447,0,1,700.0,1127.0,2133.0,0.0,1,Dessert Parlor,4.2,4.5,4.1
448,0,1,600.0,4159.0,430.0,0.0,1,Quick Bites,4.4,3.8,4.2
449,0,1,500.0,941.0,147.0128911057848,30.0,1,Chinese,5.0,3.1,1.365971367493684
450,0,1,500.0,7390.0,738.0,0.0,1,Quick Bites,3.8,3.9,3.9
451,0,1,500.0,3280.0,349.0,0.0,1,Casual Dining,2.6,3.6,3.7
452,0,1,700.0,299.0,302.0,0.0,1,Casual Dining,4.8,3.9,4.3
453,0,1,400.0,3477.0,173.0,0.0,1,Quick Bites,3.0,3.8,3.5
454,0,0,400.0,622.0818811945326,4.0,0.0,1,Bakery,4.6,3.3,1.365971367493684
455,0,0,350.0,3140.0,129.0,0.0,1,Quick Bites,4.0,3.7,3.9
456,0,1,400.0,629.0,152.0,0.0,1,Bakery,2.0,3.8,4.2
457,0,0,600.0,460.0,1164.0,10.0,1,Café,4.8,4.5,3.7
458,0,1,1500.0,312.0,3701.0,0.0,1,Bar,4.6,4.4,3.9
459,0,0,150.0,426.0,20.0,0.0,1,Quick Bites,3.0,3.0,3.5
460,0,1,150.0,118.0,147.0128911057848,0.0,1,Bakery,2.4,3.8,1.365971367493684
461,0,1,350.0,2889.0,284.0,0.0,1,Quick Bites,4.8,4.0,4.2
462,0,1,600.0,79.0,713.0,0.0,1,Casual Dining,3.8,4.1,3.9
463,0,1,700.0,294.0,246.0,0.0,1,Casual Dining,3.6,3.8,4.0
464,0,0,500.0,15.0,147.0128911057848,0.0,1,Chinese,4.0,3.9,1.365971367493684
465,0,1,200.0,20.0,147.0128911057848,0.0,1,Tea,5.0,3.8,1.365971367493684
466,0,0,1600.0,1964.0,1560.0,0.0,1,Casual Dining,4.6,4.5,3.9
467,0,0,350.0,622.0818811945326,14.0,0.0,0,Quick Bites,5.0,3.7,1.365971367493684
468,0,0,400.0,846.0,147.0128911057848,0.0,1,Beverage Shop,4.4,3.9,1.365971367493684
469,0,0,550.0,131.0,421.0,0.0,1,Casual Dining,4.0,4.1,3.8
470,0,1,350.0,5281.0,347.0,0.0,1,Sweet Shop,3.8,4.0,4.1
471,0,1,350.0,256.0,44.0,50.0,1,Bakery,3.4,2.9,3.5
472,0,0,500.0,692.0,131.0,0.0,1,Quick Bites,1.8,3.7,3.9
473,0,0,200.0,850.0,229.0,0.0,1,Quick Bites,4.6,3.9,3.5
474,0,1,800.0,4116.0,618.0,0.0,1,Casual Dining,4.2,3.9,3.4
475,0,1,150.0,622.0818811945326,147.0128911057848,0.0,1,Quick Bites,4.5,2.8154434151713414,1.365971367493684
476,0,0,500.0,97.0,147.0128911057848,75.0,0,Chinese,5.0,4.3,1.365971367493684
477,0,1,500.0,4047.0,498.0,0.0,1,Quick Bites,4.0,3.7,3.5
478,0,0,400.0,4648.0,230.0,0.0,1,Quick Bites,3.4,3.6,3.6
479,0,1,1200.0,622.0818811945326,935.0,0.0,1,Casual Dining,4.2,4.0,1.365971367493684
480,0,1,1700.0,84.0,818.0,0.0,1,Casual Dining,4.2,4.4,3.7
481,0,0,150.0,622.0818811945326,600.0,0.0,1,Quick Bites,4.4,4.4,1.365971367493684
482,0,0,700.0,220.0,288.0,0.0,1,Quick Bites,3.2,4.2,4.0
483,0,0,400.0,100.0,19.0,0.0,1,Bakery,4.6,3.1,4.1
484,0,0,450.0,622.0818811945326,543.0,0.0,1,Casual Dining,5.0,3.9,1.365971367493684
485,0,1,700.0,13.0,601.0,0.0,1,Casual Dining,4.4,3.7,4.1
486,0,0,900.0,1701.0,272.0,0.0,1,Quick Bites,3.2,4.0,3.6
487,0,1,200.0,932.0,130.0,0.0,1,Sweet Shop,2.8,3.5,3.9
488,0,0,600.0,622.0818811945326,474.0,0.0,1,Casual Dining,4.2,3.9,1.365971367493684
489,0,0,800.0,2823.0,472.0,0.0,1,Casual Dining,3.4,3.9,4.0
490,0,1,900.0,4859.0,402.0,10.0,1,Casual Dining,3.6,3.8,3.9
491,0,0,500.0,391.0,126.0,0.0,1,Quick Bites,3.6,3.7,4.1
492,0,1,300.0,164.0,147.0128911057848,20.0,1,Bakery,4.2,4.2,1.365971367493684
493,1,1,1600.0,6379.0,1152.0,0.0,1,Casual Dining,4.4,4.4,4.2
494,0,1,600.0,544.0,254.0,0.0,1,Casual Dining,4.4,3.5,4.1
495,0,1,500.0,452.0,147.0128911057848,15.0,1,North Indian,4.8,3.2,1.365971367493684
496,0,0,400.0,530.0,147.0128911057848,0.0,1,Bakery,3.8,3.9,1.365971367493684
497,0,1,500.0,622.0818811945326,14.0,10.0,1,Quick Bites,5.0,3.7,1.365971367493684
498,0,1,450.0,274.0,46.0,50.0,1,Quick Bites,4.2,3.2,3.3
499,0,1,100.0,396.0,39.0,0.0,1,Quick Bites,4.4,3.6,3.6
500,0,0,400.0,3426.0,266.0,0.0,1,Quick Bites,3.6,3.8,4.0
501,0,1,2000.0,622.0818811945326,985.0,0.0,1,Casual Dining,4.2,4.3,1.365971367493684
502,0,1,400.0,3761.0,326.0,0.0,1,Quick Bites,4.4,4.0,3.9
503,0,1,600.0,1462.0,506.0,0.0,1,Café,4.4,4.1,4.2
504,0,1,450.0,821.0,123.0,0.0,1,Quick Bites,4.2,3.6,4.1
505,0,1,500.0,1513.0,93.0,0.0,1,Casual Dining,1.8,2.6,3.3
506,0,1,400.0,4715.0,601.0,0.0,1,Bakery,1.0,3.9,3.9
507,0,0,300.0,79.0,99.0,10.0,1,Dessert Parlor,5.0,3.9,3.9
508,0,1,300.0,444.0,147.0128911057848,0.0,1,Dessert Parlor,4.0,3.3,1.365971367493684
509,0,1,7900.0,622.0818811945326,414.0,0.0,1,Fine Dining,4.2,4.3,1.365971367493684
510,0,1,1000.0,622.0818811945326,522.0,0.0,1,Casual Dining,4.2,4.0,1.365971367493684
511,0,1,500.0,184.0,78.0,0.0,1,Quick Bites,4.0,3.0,3.8
512,0,1,400.0,182.0,109.0,0.0,1,Quick Bites,4.0,3.4,3.9
513,0,0,850.0,87.0,250.0,0.0,1,Casual Dining,3.4,3.1,3.5
514,0,1,700.0,2629.0,490.0,0.0,1,Casual Dining,4.8,4.1,4.3
515,0,1,200.0,6928.0,147.0128911057848,0.0,1,Fast Food,3.8,4.0,1.365971367493684
516,0,1,300.0,3924.0,147.0128911057848,0.0,1,Fast Food,3.0,3.6,1.365971367493684
517,0,0,350.0,1184.0,147.0128911057848,0.0,1,Lebanese,4.2,3.5,1.365971367493684
518,0,0,500.0,1014.0,36.0,0.0,1,Casual Dining,3.4,3.4,3.4
519,0,0,400.0,622.0818811945326,42.0,0.0,1,Beverage Shop,5.0,3.0,1.365971367493684
520,0,0,450.0,131.0,114.0,0.0,1,Quick Bites,3.8,3.4,3.9
521,0,1,500.0,135.0,147.0128911057848,0.0,1,North Indian,4.4,4.0,1.365971367493684
522,0,1,2600.0,36.0,4866.0,0.0,1,Lounge,3.6,4.2,3.8
523,0,1,550.0,650.0,136.0,10.0,1,Quick Bites,3.2,3.2,4.0
524,0,0,150.0,622.0818811945326,198.0,0.0,1,Sweet Shop,4.0,4.0,1.365971367493684
525,0,0,300.0,274.0,147.0128911057848,0.0,1,Bakery,3.4,4.1,1.365971367493684
526,0,1,2400.0,191.0,598.0,150.0,1,Casual Dining,3.6,4.1,3.7
527,0,0,2000.0,203.0,1862.0,0.0,1,Bar,3.8,4.4,3.6
528,0,0,100.0,602.0,147.0128911057848,0.0,1,Quick Bites,3.6,3.8,1.365971367493684
529,0,1,300.0,2211.0,147.0128911057848,0.0,1,Rolls,4.2,3.9,1.365971367493684
530,1,1,2300.0,225.0,1892.0,0.0,1,Casual Dining,4.2,4.2,3.6
531,0,1,250.0,1085.0,277.0,0.0,1,Dessert Parlor,3.4,4.0,3.7
532,0,1,500.0,3528.0,654.0,10.0,1,Casual Dining,3.8,4.1,4.1
533,0,1,1400.0,1794.0,589.0,0.0,1,Casual Dining,4.0,4.1,4.2
534,0,1,450.0,622.0818811945326,62.0,50.0,1,Quick Bites,4.0,3.2,1.365971367493684
535,0,1,400.0,27.0,84.0,0.0,1,Quick Bites,4.0,2.9,3.9
536,0,1,300.0,634.0,147.0128911057848,10.0,1,North Indian,5.0,3.2,1.365971367493684
537,0,1,600.0,347.0,120.0,10.0,1,Casual Dining,5.0,3.8,4.0
538,0,1,1000.0,1873.0,3437.0,0.0,1,Café,3.4,4.2,3.6
539,0,0,700.0,622.0818811945326,689.0,0.0,1,Casual Dining,4.6,4.1,1.365971367493684
540,0,0,600.0,133.0,2534.0,0.0,1,Casual Dining,4.2,4.3,3.4
541,0,1,1200.0,1074.0,694.0,0.0,1,Casual Dining,3.6,4.0,3.6
542,0,1,550.0,95.0,657.0,0.0,1,Quick Bites,4.6,4.1,4.3
543,0,1,500.0,385.0,169.0,0.0,1,Quick Bites,4.0,4.0,4.2
544,0,1,700.0,3737.0,580.0,20.0,1,Casual Dining,2.6,4.0,3.6
545,0,1,250.0,137.0,71.0,15.0,1,Quick Bites,5.0,3.8,3.3
546,0,1,300.0,1372.0,67.0,0.0,1,Quick Bites,3.8,3.4,3.7
547,0,1,1400.0,197.0,172.0,0.0,1,Casual Dining,2.8,3.9,4.3
548,0,1,600.0,66.0,147.0128911057848,0.0,1,Quick Bites,4.333333333333333,3.7,1.365971367493684
549,0,0,400.0,712.0,147.0128911057848,10.0,1,Chinese,3.4,3.5,1.365971367493684
550,0,1,450.0,4099.0,147.0128911057848,0.0,1,Dessert Parlor,4.0,4.1,1.365971367493684
551,0,0,350.0,622.0818811945326,73.0,0.0,1,Quick Bites,5.0,3.8,1.365971367493684
552,0,0,1600.0,622.0818811945326,502.0,0.0,1,Café,4.8,4.1,1.365971367493684
553,0,1,450.0,97.0,20.0,0.0,1,Quick Bites,3.4,3.8,3.5
554,0,0,450.0,92.0,38.0,0.0,1,Café,4.6,3.6,3.9
555,0,0,250.0,158.0,155.0,0.0,1,Bakery,5.0,4.0,4.2
556,0,0,350.0,174.0,7.0,0.0,1,Quick Bites,3.4,3.2,3.9
557,0,1,900.0,3931.0,821.0,0.0,1,Casual Dining,3.6,4.2,4.0
558,0,0,1900.0,622.0818811945326,69.0,0.0,1,Casual Dining,3.4,2.7,1.365971367493684
559,0,1,300.0,366.0,147.0128911057848,10.0,1,Chinese,3.4,3.4,1.365971367493684
560,0,1,250.0,622.0818811945326,19.0,0.0,1,Quick Bites,5.0,3.8,1.365971367493684
561,0,1,400.0,321.0,78.0,0.0,1,Quick Bites,2.2,3.7,3.3
562,0,1,1000.0,5240.0,381.0,10.0,1,Casual Dining,5.0,3.1,3.8
563,0,0,1500.0,104.0,991.0,0.0,1,Casual Dining,5.0,4.0,3.6
564,0,1,350.0,301.0,302.0,20.0,1,Quick Bites,4.4,3.9,3.6
565,0,1,350.0,209.0,32.0,10.0,1,Quick Bites,5.0,3.5,3.6
566,0,1,450.0,1285.0,371.0,20.0,1,Quick Bites,4.2,3.9,3.5
567,0,1,750.0,1117.0,710.0,0.0,1,Casual Dining,3.6,4.2,3.9
568,0,1,400.0,27.0,4.0,0.0,1,Quick Bites,4.0,2.7,3.9
569,1,1,1800.0,239.0,3477.0,0.0,1,Casual Dining,4.4,4.5,4.0
570,0,1,1400.0,466.0,2202.0,0.0,1,Casual Dining,3.4,4.3,3.9
571,0,0,200.0,724.0,362.0,0.0,1,Food Truck,4.8,4.2,3.8
572,0,0,300.0,622.0818811945326,32.0,0.0,1,Sweet Shop,4.4,3.5,1.365971367493684
573,0,0,1500.0,622.0818811945326,1367.0,0.0,1,Casual Dining,3.6,4.0,1.365971367493684
574,0,0,400.0,76.0,17.0,0.0,1,Bakery,5.0,3.6,3.9
575,0,0,600.0,2855.0,928.0,0.0,1,American,4.0,3.9,4.0
576,0,0,400.0,439.0,167.0,20.0,1,Quick Bites,4.2,3.9,4.0
577,0,1,500.0,4663.0,417.0,0.0,1,Casual Dining,4.4,3.9,3.3
578,0,0,400.0,789.0,167.0,20.0,1,Casual Dining,4.0,3.9,3.2
579,0,1,700.0,1252.0,147.0128911057848,0.0,1,North Indian,4.8,3.8,1.365971367493684
580,0,1,500.0,71.0,147.0128911057848,0.0,1,North Indian,5.0,3.6,1.365971367493684
581,0,1,500.0,622.0818811945326,55.0,10.0,1,Quick Bites,5.0,3.8,1.365971367493684
582,0,1,300.0,652.0,147.0128911057848,0.0,1,North Indian,3.8,3.7,1.365971367493684
583,0,1,750.0,1091.0,438.0,0.0,1,Casual Dining,5.0,4.1,4.1
584,0,1,1000.0,1139.0,591.0,20.0,1,Casual Dining,4.6,4.0,4.3
585,0,1,600.0,20.0,1038.0,0.0,1,Quick Bites,4.2,4.0,3.9
586,0,0,200.0,622.0818811945326,976.0,0.0,1,Quick Bites,3.4,3.3,1.365971367493684
587,1,1,1400.0,1111.0,1349.0,0.0,1,Casual Dining,4.0,4.2,4.1
588,0,1,300.0,1991.0,275.0,20.0,1,Quick Bites,3.4,3.9,3.2
589,0,1,250.0,924.0,73.0,0.0,1,Sweet Shop,3.6,3.6,3.5
590,0,0,200.0,622.0818811945326,461.0,0.0,1,Quick Bites,4.4,4.1,1.365971367493684
591,0,0,400.0,622.0818811945326,28.0,30.0,1,Dessert Parlor,5.0,3.6,1.365971367493684
592,0,1,600.0,1264.0,1115.0,50.0,1,Casual Dining,4.2,4.5,3.6
593,0,1,2100.0,722.0,2271.0,0.0,1,Casual Dining,4.0,4.5,4.3
594,0,1,800.0,502.0,147.0128911057848,0.0,1,Mexican,3.8,4.4,1.365971367493684
595,0,1,700.0,1334.0,179.0,20.0,1,Casual Dining,5.0,3.5,4.3
596,0,1,400.0,433.0,33.0,0.0,1,Quick Bites,3.0,3.6,4.0
597,0,1,800.0,111.0,147.0128911057848,12.0,1,North Indian,2.6,3.7,1.365971367493684
598,0,0,650.0,2867.0,268.0,0.0,1,Quick Bites,4.6,3.0,4.0
599,1,1,5000.0,622.0818811945326,4293.0,0.0,1,Fine Dining,5.0,4.7,1.365971367493684
600,0,0,500.0,80.0,70.0,0.0,1,Beverage Shop,4.0,3.6,3.9
601,0,0,200.0,400.0,147.0128911057848,0.0,1,Street Food,3.8,4.1,1.365971367493684
